host_ts,topic,payload_len,payload
2026-07-17T06:04:47,health_monitor/node_2/cs_ppg,312,"{""ts"":129979,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6600,0.7141,0.7646,0.8090,0.8451,0.8710,0.8854,0.8873,0.8765,0.8533,0.8184,0.7734,0.7201,0.6607,0.5979,0.5342,0.4726,0.4156,0.3657,0.3249,0.2950,0.2772,0.2720,0.2795,0.2991,0.3297,0.3697,0.4171,0.4694,0.5243,0.5789,0.6307]}"
2026-07-17T06:04:47,health_monitor/node_1/cs_imu,1530,"{""ts"":129962,""finger"":true,""mean_ax"":0.1000,""ax"":[1.3900,1.4258,1.4605,1.4928,1.5219,1.5467,1.5664,1.5804,1.5883,1.5898,1.5848,1.5735,1.5563,1.5337,1.5065,1.4755,1.4417,1.4063,1.3704,1.3350,1.3015,1.2708,1.2440,1.2219,1.2052,1.1945,1.1901,1.1922,1.2006,1.2152,1.2354,1.2607],""mean_ay"":0.2000,""ay"":[1.6583,1.6749,1.6856,1.6899,1.6878,1.6793,1.6646,1.6444,1.6191,1.5897,1.5570,1.5222,1.4863,1.4506,1.4161,1.3840,1.3554,1.3311,1.3119,1.2985,1.2913,1.2905,1.2961,1.3080,1.3258,1.3489,1.3765,1.4079,1.4418,1.4774,1.5133,1.5485],""mean_az"":0.3000,""az"":[1.7719,1.7540,1.7309,1.7032,1.6718,1.6378,1.6023,1.5664,1.5312,1.4979,1.4676,1.4413,1.4197,1.4037,1.3937,1.3900,1.3928,1.4020,1.4172,1.4380,1.4637,1.4936,1.5265,1.5615,1.5974,1.6330,1.6673,1.6991,1.7273,1.7511,1.7697,1.7825],""mean_gx"":0.4000,""gx"":[1.7182,1.6823,1.6467,1.6124,1.5807,1.5524,1.5287,1.5101,1.4974,1.4909,1.4908,1.4971,1.5097,1.5281,1.5518,1.5799,1.6115,1.6457,1.6814,1.7173,1.7523,1.7853,1.8153,1.8412,1.8622,1.8776,1.8870,1.8900,1.8865,1.8768,1.8609,1.8396],""mean_gy"":0.5000,""gy"":[1.6386,1.6177,1.6023,1.5930,1.5900,1.5935,1.6034,1.6192,1.6406,1.6669,1.6971,1.7303,1.7654,1.8014,1.8369,1.8710,1.9024,1.9302,1.9535,1.9715,1.9836,1.9895,1.9889,1.9819,1.9687,1.9497,1.9256,1.8970,1.8651,1.8307,1.7950,1.7591],""mean_gz"":0.6000,""gz"":[1.6982,1.7115,1.7305,1.7547,1.7832,1.8152,1.8496,1.8854,1.9212,1.9561,1.9888,2.0184,2.0437,2.0642,2.0789,2.0876,2.0899,2.0858,2.0753,2.0588,2.0369,2.0102,1.9796,1.9462,1.9109,1.8750,1.8395,1.8057,1.7746,1.7472,1.7244,1.7070],""relayed_by"":2}"
2026-07-17T06:04:50,health_monitor/node_2/cs_ppg,312,"{""ts"":133009,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6700,0.7241,0.7746,0.8190,0.8551,0.8810,0.8954,0.8973,0.8865,0.8633,0.8284,0.7834,0.7301,0.6707,0.6079,0.5442,0.4826,0.4256,0.3757,0.3349,0.3050,0.2872,0.2820,0.2895,0.3091,0.3397,0.3797,0.4271,0.4794,0.5343,0.5889,0.6407]}"
2026-07-17T06:04:50,health_monitor/node_1/cs_imu,1530,"{""ts"":132989,""finger"":true,""mean_ax"":0.1000,""ax"":[1.4200,1.4558,1.4905,1.5228,1.5519,1.5767,1.5964,1.6104,1.6183,1.6198,1.6148,1.6035,1.5863,1.5637,1.5365,1.5055,1.4717,1.4363,1.4004,1.3650,1.3315,1.3008,1.2740,1.2519,1.2352,1.2245,1.2201,1.2222,1.2306,1.2452,1.2654,1.2907],""mean_ay"":0.2000,""ay"":[1.6883,1.7049,1.7156,1.7199,1.7178,1.7093,1.6946,1.6744,1.6491,1.6197,1.5870,1.5522,1.5163,1.4806,1.4461,1.4140,1.3854,1.3611,1.3419,1.3285,1.3213,1.3205,1.3261,1.3380,1.3558,1.3789,1.4065,1.4379,1.4718,1.5074,1.5433,1.5785],""mean_az"":0.3000,""az"":[1.8019,1.7840,1.7609,1.7332,1.7018,1.6678,1.6323,1.5964,1.5612,1.5279,1.4976,1.4713,1.4497,1.4337,1.4237,1.4200,1.4228,1.4320,1.4472,1.4680,1.4937,1.5236,1.5565,1.5915,1.6274,1.6630,1.6973,1.7291,1.7573,1.7811,1.7997,1.8125],""mean_gx"":0.4000,""gx"":[1.7482,1.7123,1.6767,1.6424,1.6107,1.5824,1.5587,1.5401,1.5274,1.5209,1.5208,1.5271,1.5397,1.5581,1.5818,1.6099,1.6415,1.6757,1.7114,1.7473,1.7823,1.8153,1.8453,1.8712,1.8922,1.9076,1.9170,1.9200,1.9165,1.9068,1.8909,1.8696],""mean_gy"":0.5000,""gy"":[1.6686,1.6477,1.6323,1.6230,1.6200,1.6235,1.6334,1.6492,1.6706,1.6969,1.7271,1.7603,1.7954,1.8314,1.8669,1.9010,1.9324,1.9602,1.9835,2.0015,2.0136,2.0195,2.0189,2.0119,1.9987,1.9797,1.9556,1.9270,1.8951,1.8607,1.8250,1.7891],""mean_gz"":0.6000,""gz"":[1.7282,1.7415,1.7605,1.7847,1.8132,1.8452,1.8796,1.9154,1.9512,1.9861,2.0188,2.0484,2.0737,2.0942,2.1089,2.1176,2.1199,2.1158,2.1053,2.0888,2.0669,2.0402,2.0096,1.9762,1.9409,1.9050,1.8695,1.8357,1.8046,1.7772,1.7544,1.7370],""relayed_by"":2}"
2026-07-17T06:04:53,health_monitor/node_2/cs_ppg,312,"{""ts"":136039,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6800,0.7341,0.7846,0.8290,0.8651,0.8910,0.9054,0.9073,0.8965,0.8733,0.8384,0.7934,0.7401,0.6807,0.6179,0.5542,0.4926,0.4356,0.3857,0.3449,0.3150,0.2972,0.2920,0.2995,0.3191,0.3497,0.3897,0.4371,0.4894,0.5443,0.5989,0.6507]}"
2026-07-17T06:04:53,health_monitor/node_1/cs_imu,1530,"{""ts"":136013,""finger"":true,""mean_ax"":0.1000,""ax"":[1.4500,1.4858,1.5205,1.5528,1.5819,1.6067,1.6264,1.6404,1.6483,1.6498,1.6448,1.6335,1.6163,1.5937,1.5665,1.5355,1.5017,1.4663,1.4304,1.3950,1.3615,1.3308,1.3040,1.2819,1.2652,1.2545,1.2501,1.2522,1.2606,1.2752,1.2954,1.3207],""mean_ay"":0.2000,""ay"":[1.7183,1.7349,1.7456,1.7499,1.7478,1.7393,1.7246,1.7044,1.6791,1.6497,1.6170,1.5822,1.5463,1.5106,1.4761,1.4440,1.4154,1.3911,1.3719,1.3585,1.3513,1.3505,1.3561,1.3680,1.3858,1.4089,1.4365,1.4679,1.5018,1.5374,1.5733,1.6085],""mean_az"":0.3000,""az"":[1.8319,1.8140,1.7909,1.7632,1.7318,1.6978,1.6623,1.6264,1.5912,1.5579,1.5276,1.5013,1.4797,1.4637,1.4537,1.4500,1.4528,1.4620,1.4772,1.4980,1.5237,1.5536,1.5865,1.6215,1.6574,1.6930,1.7273,1.7591,1.7873,1.8111,1.8297,1.8425],""mean_gx"":0.4000,""gx"":[1.7782,1.7423,1.7067,1.6724,1.6407,1.6124,1.5887,1.5701,1.5574,1.5509,1.5508,1.5571,1.5697,1.5881,1.6118,1.6399,1.6715,1.7057,1.7414,1.7773,1.8123,1.8453,1.8753,1.9012,1.9222,1.9376,1.9470,1.9500,1.9465,1.9368,1.9209,1.8996],""mean_gy"":0.5000,""gy"":[1.6986,1.6777,1.6623,1.6530,1.6500,1.6535,1.6634,1.6792,1.7006,1.7269,1.7571,1.7903,1.8254,1.8614,1.8969,1.9310,1.9624,1.9902,2.0135,2.0315,2.0436,2.0495,2.0489,2.0419,2.0287,2.0097,1.9856,1.9570,1.9251,1.8907,1.8550,1.8191],""mean_gz"":0.6000,""gz"":[1.7582,1.7715,1.7905,1.8147,1.8432,1.8752,1.9096,1.9454,1.9812,2.0161,2.0488,2.0784,2.1037,2.1242,2.1389,2.1476,2.1499,2.1458,2.1353,2.1188,2.0969,2.0702,2.0396,2.0062,1.9709,1.9350,1.8995,1.8657,1.8346,1.8072,1.7844,1.7670],""relayed_by"":2}"
2026-07-17T06:04:56,health_monitor/node_2/cs_ppg,312,"{""ts"":139064,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6900,0.7441,0.7946,0.8390,0.8751,0.9010,0.9154,0.9173,0.9065,0.8833,0.8484,0.8034,0.7501,0.6907,0.6279,0.5642,0.5026,0.4456,0.3957,0.3549,0.3250,0.3072,0.3020,0.3095,0.3291,0.3597,0.3997,0.4471,0.4994,0.5543,0.6089,0.6607]}"
2026-07-17T06:04:56,health_monitor/node_1/cs_imu,1530,"{""ts"":139040,""finger"":true,""mean_ax"":0.1000,""ax"":[1.4800,1.5158,1.5505,1.5828,1.6119,1.6367,1.6564,1.6704,1.6783,1.6798,1.6748,1.6635,1.6463,1.6237,1.5965,1.5655,1.5317,1.4963,1.4604,1.4250,1.3915,1.3608,1.3340,1.3119,1.2952,1.2845,1.2801,1.2822,1.2906,1.3052,1.3254,1.3507],""mean_ay"":0.2000,""ay"":[1.7483,1.7649,1.7756,1.7799,1.7778,1.7693,1.7546,1.7344,1.7091,1.6797,1.6470,1.6122,1.5763,1.5406,1.5061,1.4740,1.4454,1.4211,1.4019,1.3885,1.3813,1.3805,1.3861,1.3980,1.4158,1.4389,1.4665,1.4979,1.5318,1.5674,1.6033,1.6385],""mean_az"":0.3000,""az"":[1.8619,1.8440,1.8209,1.7932,1.7618,1.7278,1.6923,1.6564,1.6212,1.5879,1.5576,1.5313,1.5097,1.4937,1.4837,1.4800,1.4828,1.4920,1.5072,1.5280,1.5537,1.5836,1.6165,1.6515,1.6874,1.7230,1.7573,1.7891,1.8173,1.8411,1.8597,1.8725],""mean_gx"":0.4000,""gx"":[1.8082,1.7723,1.7367,1.7024,1.6707,1.6424,1.6187,1.6001,1.5874,1.5809,1.5808,1.5871,1.5997,1.6181,1.6418,1.6699,1.7015,1.7357,1.7714,1.8073,1.8423,1.8753,1.9053,1.9312,1.9522,1.9676,1.9770,1.9800,1.9765,1.9668,1.9509,1.9296],""mean_gy"":0.5000,""gy"":[1.7286,1.7077,1.6923,1.6830,1.6800,1.6835,1.6934,1.7092,1.7306,1.7569,1.7871,1.8203,1.8554,1.8914,1.9269,1.9610,1.9924,2.0202,2.0435,2.0615,2.0736,2.0795,2.0789,2.0719,2.0587,2.0397,2.0156,1.9870,1.9551,1.9207,1.8850,1.8491],""mean_gz"":0.6000,""gz"":[1.7882,1.8015,1.8205,1.8447,1.8732,1.9052,1.9396,1.9754,2.0112,2.0461,2.0788,2.1084,2.1337,2.1542,2.1689,2.1776,2.1799,2.1758,2.1653,2.1488,2.1269,2.1002,2.0696,2.0362,2.0009,1.9650,1.9295,1.8957,1.8646,1.8372,1.8144,1.7970],""relayed_by"":2}"
2026-07-17T06:04:59,health_monitor/node_2/cs_ppg,312,"{""ts"":142089,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.7000,0.7541,0.8046,0.8490,0.8851,0.9110,0.9254,0.9273,0.9165,0.8933,0.8584,0.8134,0.7601,0.7007,0.6379,0.5742,0.5126,0.4556,0.4057,0.3649,0.3350,0.3172,0.3120,0.3195,0.3391,0.3697,0.4097,0.4571,0.5094,0.5643,0.6189,0.6707]}"
2026-07-17T06:04:59,health_monitor/node_1/cs_imu,1515,"{""ts"":142065,""finger"":true,""mean_ax"":0.1000,""ax"":[1.5100,1.5458,1.5805,1.6128,1.6419,1.6667,1.6864,1.7004,1.7083,1.7098,1.7048,1.6935,1.6763,1.6537,1.6265,1.5955,1.5617,1.5263,1.4904,1.4550,1.4215,1.3908,1.3640,1.3419,1.3252,1.3145,1.3101,1.3122,1.3206,1.3352,1.3554,1.3807],""mean_ay"":0.2000,""ay"":[1.7783,1.7949,1.8056,1.8099,1.8078,1.7993,1.7846,1.7644,1.7391,1.7097,1.6770,1.6422,1.6063,1.5706,1.5361,1.5040,1.4754,1.4511,1.4319,1.4185,1.4113,1.4105,1.4161,1.4280,1.4458,1.4689,1.4965,1.5279,1.5618,1.5974,1.6333,1.6685],""mean_az"":0.3000,""az"":[1.8919,1.8740,1.8509,1.8232,1.7918,1.7578,1.7223,1.6864,1.6512,1.6179,1.5876,1.5613,1.5397,1.5237,1.5137,1.5100,1.5128,1.5220,1.5372,1.5580,1.5837,1.6136,1.6465,1.6815,1.7174,1.7530,1.7873,1.8191,1.8473,1.8711,1.8897,1.9025],""mean_gx"":0.4000,""gx"":[1.8382,1.8023,1.7667,1.7324,1.7007,1.6724,1.6487,1.6301,1.6174,1.6109,1.6108,1.6171,1.6297,1.6481,1.6718,1.6999,1.7315,1.7657,1.8014,1.8373,1.8723,1.9053,1.9353,1.9612,1.9822,1.9976,2.0070,2.0100,2.0065,1.9968,1.9809,1.9596],""mean_gy"":0.5000,""gy"":[1.7586,1.7377,1.7223,1.7130,1.7100,1.7135,1.7234,1.7392,1.7606,1.7869,1.8171,1.8503,1.8854,1.9214,1.9569,1.9910,2.0224,2.0502,2.0735,2.0915,2.1036,2.1095,2.1089,2.1019,2.0887,2.0697,2.0456,2.0170,1.9851,1.9507,1.9150,1.8791],""mean_gz"":0.6000,""gz"":[1.8182,1.8315,1.8505,1.8747,1.9032,1.9352,1.9696,2.0054,2.0412,2.0761,2.1088,2.1384,2.1637,2.1842,2.1989,2.2076,2.2099,2.2058,2.1953,2.1788,2.1569,2.1302,2.0996,2.0662,2.0309,1.9950,1.9595,1.9257,1.8946,1.8672,1.8444,1.8270]}"
2026-07-17T06:05:02,health_monitor/node_2/cs_ppg,312,"{""ts"":145112,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.7100,0.7641,0.8146,0.8590,0.8951,0.9210,0.9354,0.9373,0.9265,0.9033,0.8684,0.8234,0.7701,0.7107,0.6479,0.5842,0.5226,0.4656,0.4157,0.3749,0.3450,0.3272,0.3220,0.3295,0.3491,0.3797,0.4197,0.4671,0.5194,0.5743,0.6289,0.6807]}"
2026-07-17T06:05:02,health_monitor/node_1/cs_imu,1515,"{""ts"":145100,""finger"":true,""mean_ax"":0.1000,""ax"":[1.5400,1.5758,1.6105,1.6428,1.6719,1.6967,1.7164,1.7304,1.7383,1.7398,1.7348,1.7235,1.7063,1.6837,1.6565,1.6255,1.5917,1.5563,1.5204,1.4850,1.4515,1.4208,1.3940,1.3719,1.3552,1.3445,1.3401,1.3422,1.3506,1.3652,1.3854,1.4107],""mean_ay"":0.2000,""ay"":[1.8083,1.8249,1.8356,1.8399,1.8378,1.8293,1.8146,1.7944,1.7691,1.7397,1.7070,1.6722,1.6363,1.6006,1.5661,1.5340,1.5054,1.4811,1.4619,1.4485,1.4413,1.4405,1.4461,1.4580,1.4758,1.4989,1.5265,1.5579,1.5918,1.6274,1.6633,1.6985],""mean_az"":0.3000,""az"":[1.9219,1.9040,1.8809,1.8532,1.8218,1.7878,1.7523,1.7164,1.6812,1.6479,1.6176,1.5913,1.5697,1.5537,1.5437,1.5400,1.5428,1.5520,1.5672,1.5880,1.6137,1.6436,1.6765,1.7115,1.7474,1.7830,1.8173,1.8491,1.8773,1.9011,1.9197,1.9325],""mean_gx"":0.4000,""gx"":[1.8682,1.8323,1.7967,1.7624,1.7307,1.7024,1.6787,1.6601,1.6474,1.6409,1.6408,1.6471,1.6597,1.6781,1.7018,1.7299,1.7615,1.7957,1.8314,1.8673,1.9023,1.9353,1.9653,1.9912,2.0122,2.0276,2.0370,2.0400,2.0365,2.0268,2.0109,1.9896],""mean_gy"":0.5000,""gy"":[1.7886,1.7677,1.7523,1.7430,1.7400,1.7435,1.7534,1.7692,1.7906,1.8169,1.8471,1.8803,1.9154,1.9514,1.9869,2.0210,2.0524,2.0802,2.1035,2.1215,2.1336,2.1395,2.1389,2.1319,2.1187,2.0997,2.0756,2.0470,2.0151,1.9807,1.9450,1.9091],""mean_gz"":0.6000,""gz"":[1.8482,1.8615,1.8805,1.9047,1.9332,1.9652,1.9996,2.0354,2.0712,2.1061,2.1388,2.1684,2.1937,2.2142,2.2289,2.2376,2.2399,2.2358,2.2253,2.2088,2.1869,2.1602,2.1296,2.0962,2.0609,2.0250,1.9895,1.9557,1.9246,1.8972,1.8744,1.8570]}"
2026-07-17T06:05:05,health_monitor/node_2/cs_ppg,312,"{""ts"":148139,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.7200,0.7741,0.8246,0.8690,0.9051,0.9310,0.9454,0.9473,0.9365,0.9133,0.8784,0.8334,0.7801,0.7207,0.6579,0.5942,0.5326,0.4756,0.4257,0.3849,0.3550,0.3372,0.3320,0.3395,0.3591,0.3897,0.4297,0.4771,0.5294,0.5843,0.6389,0.6907]}"
2026-07-17T06:05:05,health_monitor/node_1/cs_imu,1515,"{""ts"":148128,""finger"":true,""mean_ax"":0.1000,""ax"":[1.5700,1.6058,1.6405,1.6728,1.7019,1.7267,1.7464,1.7604,1.7683,1.7698,1.7648,1.7535,1.7363,1.7137,1.6865,1.6555,1.6217,1.5863,1.5504,1.5150,1.4815,1.4508,1.4240,1.4019,1.3852,1.3745,1.3701,1.3722,1.3806,1.3952,1.4154,1.4407],""mean_ay"":0.2000,""ay"":[1.8383,1.8549,1.8656,1.8699,1.8678,1.8593,1.8446,1.8244,1.7991,1.7697,1.7370,1.7022,1.6663,1.6306,1.5961,1.5640,1.5354,1.5111,1.4919,1.4785,1.4713,1.4705,1.4761,1.4880,1.5058,1.5289,1.5565,1.5879,1.6218,1.6574,1.6933,1.7285],""mean_az"":0.3000,""az"":[1.9519,1.9340,1.9109,1.8832,1.8518,1.8178,1.7823,1.7464,1.7112,1.6779,1.6476,1.6213,1.5997,1.5837,1.5737,1.5700,1.5728,1.5820,1.5972,1.6180,1.6437,1.6736,1.7065,1.7415,1.7774,1.8130,1.8473,1.8791,1.9073,1.9311,1.9497,1.9625],""mean_gx"":0.4000,""gx"":[1.8982,1.8623,1.8267,1.7924,1.7607,1.7324,1.7087,1.6901,1.6774,1.6709,1.6708,1.6771,1.6897,1.7081,1.7318,1.7599,1.7915,1.8257,1.8614,1.8973,1.9323,1.9653,1.9953,2.0212,2.0422,2.0576,2.0670,2.0700,2.0665,2.0568,2.0409,2.0196],""mean_gy"":0.5000,""gy"":[1.8186,1.7977,1.7823,1.7730,1.7700,1.7735,1.7834,1.7992,1.8206,1.8469,1.8771,1.9103,1.9454,1.9814,2.0169,2.0510,2.0824,2.1102,2.1335,2.1515,2.1636,2.1695,2.1689,2.1619,2.1487,2.1297,2.1056,2.0770,2.0451,2.0107,1.9750,1.9391],""mean_gz"":0.6000,""gz"":[1.8782,1.8915,1.9105,1.9347,1.9632,1.9952,2.0296,2.0654,2.1012,2.1361,2.1688,2.1984,2.2237,2.2442,2.2589,2.2676,2.2699,2.2658,2.2553,2.2388,2.2169,2.1902,2.1596,2.1262,2.0909,2.0550,2.0195,1.9857,1.9546,1.9272,1.9044,1.8870]}"
2026-07-17T06:05:08,health_monitor/node_2/cs_ppg,312,"{""ts"":151167,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6300,0.6841,0.7346,0.7790,0.8151,0.8410,0.8554,0.8573,0.8465,0.8233,0.7884,0.7434,0.6901,0.6307,0.5679,0.5042,0.4426,0.3856,0.3357,0.2949,0.2650,0.2472,0.2420,0.2495,0.2691,0.2997,0.3397,0.3871,0.4394,0.4943,0.5489,0.6007]}"
2026-07-17T06:05:08,health_monitor/node_1/cs_imu,1515,"{""ts"":151161,""finger"":true,""mean_ax"":0.1000,""ax"":[1.6000,1.6358,1.6705,1.7028,1.7319,1.7567,1.7764,1.7904,1.7983,1.7998,1.7948,1.7835,1.7663,1.7437,1.7165,1.6855,1.6517,1.6163,1.5804,1.5450,1.5115,1.4808,1.4540,1.4319,1.4152,1.4045,1.4001,1.4022,1.4106,1.4252,1.4454,1.4707],""mean_ay"":0.2000,""ay"":[1.8683,1.8849,1.8956,1.8999,1.8978,1.8893,1.8746,1.8544,1.8291,1.7997,1.7670,1.7322,1.6963,1.6606,1.6261,1.5940,1.5654,1.5411,1.5219,1.5085,1.5013,1.5005,1.5061,1.5180,1.5358,1.5589,1.5865,1.6179,1.6518,1.6874,1.7233,1.7585],""mean_az"":0.3000,""az"":[1.9819,1.9640,1.9409,1.9132,1.8818,1.8478,1.8123,1.7764,1.7412,1.7079,1.6776,1.6513,1.6297,1.6137,1.6037,1.6000,1.6028,1.6120,1.6272,1.6480,1.6737,1.7036,1.7365,1.7715,1.8074,1.8430,1.8773,1.9091,1.9373,1.9611,1.9797,1.9925],""mean_gx"":0.4000,""gx"":[1.9282,1.8923,1.8567,1.8224,1.7907,1.7624,1.7387,1.7201,1.7074,1.7009,1.7008,1.7071,1.7197,1.7381,1.7618,1.7899,1.8215,1.8557,1.8914,1.9273,1.9623,1.9953,2.0253,2.0512,2.0722,2.0876,2.0970,2.1000,2.0965,2.0868,2.0709,2.0496],""mean_gy"":0.5000,""gy"":[1.8486,1.8277,1.8123,1.8030,1.8000,1.8035,1.8134,1.8292,1.8506,1.8769,1.9071,1.9403,1.9754,2.0114,2.0469,2.0810,2.1124,2.1402,2.1635,2.1815,2.1936,2.1995,2.1989,2.1919,2.1787,2.1597,2.1356,2.1070,2.0751,2.0407,2.0050,1.9691],""mean_gz"":0.6000,""gz"":[1.9082,1.9215,1.9405,1.9647,1.9932,2.0252,2.0596,2.0954,2.1312,2.1661,2.1988,2.2284,2.2537,2.2742,2.2889,2.2976,2.2999,2.2958,2.2853,2.2688,2.2469,2.2202,2.1896,2.1562,2.1209,2.0850,2.0495,2.0157,1.9846,1.9572,1.9344,1.9170]}"
2026-07-17T06:05:11,health_monitor/node_2/cs_ppg,312,"{""ts"":154194,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6400,0.6941,0.7446,0.7890,0.8251,0.8510,0.8654,0.8673,0.8565,0.8333,0.7984,0.7534,0.7001,0.6407,0.5779,0.5142,0.4526,0.3956,0.3457,0.3049,0.2750,0.2572,0.2520,0.2595,0.2791,0.3097,0.3497,0.3971,0.4494,0.5043,0.5589,0.6107]}"
2026-07-17T06:05:11,health_monitor/node_1/cs_imu,1515,"{""ts"":154188,""finger"":true,""mean_ax"":0.1000,""ax"":[1.6300,1.6658,1.7005,1.7328,1.7619,1.7867,1.8064,1.8204,1.8283,1.8298,1.8248,1.8135,1.7963,1.7737,1.7465,1.7155,1.6817,1.6463,1.6104,1.5750,1.5415,1.5108,1.4840,1.4619,1.4452,1.4345,1.4301,1.4322,1.4406,1.4552,1.4754,1.5007],""mean_ay"":0.2000,""ay"":[1.8983,1.9149,1.9256,1.9299,1.9278,1.9193,1.9046,1.8844,1.8591,1.8297,1.7970,1.7622,1.7263,1.6906,1.6561,1.6240,1.5954,1.5711,1.5519,1.5385,1.5313,1.5305,1.5361,1.5480,1.5658,1.5889,1.6165,1.6479,1.6818,1.7174,1.7533,1.7885],""mean_az"":0.3000,""az"":[2.0119,1.9940,1.9709,1.9432,1.9118,1.8778,1.8423,1.8064,1.7712,1.7379,1.7076,1.6813,1.6597,1.6437,1.6337,1.6300,1.6328,1.6420,1.6572,1.6780,1.7037,1.7336,1.7665,1.8015,1.8374,1.8730,1.9073,1.9391,1.9673,1.9911,2.0097,2.0225],""mean_gx"":0.4000,""gx"":[1.9582,1.9223,1.8867,1.8524,1.8207,1.7924,1.7687,1.7501,1.7374,1.7309,1.7308,1.7371,1.7497,1.7681,1.7918,1.8199,1.8515,1.8857,1.9214,1.9573,1.9923,2.0253,2.0553,2.0812,2.1022,2.1176,2.1270,2.1300,2.1265,2.1168,2.1009,2.0796],""mean_gy"":0.5000,""gy"":[1.8786,1.8577,1.8423,1.8330,1.8300,1.8335,1.8434,1.8592,1.8806,1.9069,1.9371,1.9703,2.0054,2.0414,2.0769,2.1110,2.1424,2.1702,2.1935,2.2115,2.2236,2.2295,2.2289,2.2219,2.2087,2.1897,2.1656,2.1370,2.1051,2.0707,2.0350,1.9991],""mean_gz"":0.6000,""gz"":[1.9382,1.9515,1.9705,1.9947,2.0232,2.0552,2.0896,2.1254,2.1612,2.1961,2.2288,2.2584,2.2837,2.3042,2.3189,2.3276,2.3299,2.3258,2.3153,2.2988,2.2769,2.2502,2.2196,2.1862,2.1509,2.1150,2.0795,2.0457,2.0146,1.9872,1.9644,1.9470]}"
2026-07-17T06:05:14,health_monitor/node_2/cs_ppg,312,"{""ts"":157214,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6500,0.7041,0.7546,0.7990,0.8351,0.8610,0.8754,0.8773,0.8665,0.8433,0.8084,0.7634,0.7101,0.6507,0.5879,0.5242,0.4626,0.4056,0.3557,0.3149,0.2850,0.2672,0.2620,0.2695,0.2891,0.3197,0.3597,0.4071,0.4594,0.5143,0.5689,0.6207]}"
2026-07-17T06:05:14,health_monitor/node_1/cs_imu,1515,"{""ts"":157213,""finger"":true,""mean_ax"":0.1000,""ax"":[1.6600,1.6958,1.7305,1.7628,1.7919,1.8167,1.8364,1.8504,1.8583,1.8598,1.8548,1.8435,1.8263,1.8037,1.7765,1.7455,1.7117,1.6763,1.6404,1.6050,1.5715,1.5408,1.5140,1.4919,1.4752,1.4645,1.4601,1.4622,1.4706,1.4852,1.5054,1.5307],""mean_ay"":0.2000,""ay"":[1.9283,1.9449,1.9556,1.9599,1.9578,1.9493,1.9346,1.9144,1.8891,1.8597,1.8270,1.7922,1.7563,1.7206,1.6861,1.6540,1.6254,1.6011,1.5819,1.5685,1.5613,1.5605,1.5661,1.5780,1.5958,1.6189,1.6465,1.6779,1.7118,1.7474,1.7833,1.8185],""mean_az"":0.3000,""az"":[2.0419,2.0240,2.0009,1.9732,1.9418,1.9078,1.8723,1.8364,1.8012,1.7679,1.7376,1.7113,1.6897,1.6737,1.6637,1.6600,1.6628,1.6720,1.6872,1.7080,1.7337,1.7636,1.7965,1.8315,1.8674,1.9030,1.9373,1.9691,1.9973,2.0211,2.0397,2.0525],""mean_gx"":0.4000,""gx"":[1.9882,1.9523,1.9167,1.8824,1.8507,1.8224,1.7987,1.7801,1.7674,1.7609,1.7608,1.7671,1.7797,1.7981,1.8218,1.8499,1.8815,1.9157,1.9514,1.9873,2.0223,2.0553,2.0853,2.1112,2.1322,2.1476,2.1570,2.1600,2.1565,2.1468,2.1309,2.1096],""mean_gy"":0.5000,""gy"":[1.9086,1.8877,1.8723,1.8630,1.8600,1.8635,1.8734,1.8892,1.9106,1.9369,1.9671,2.0003,2.0354,2.0714,2.1069,2.1410,2.1724,2.2002,2.2235,2.2415,2.2536,2.2595,2.2589,2.2519,2.2387,2.2197,2.1956,2.1670,2.1351,2.1007,2.0650,2.0291],""mean_gz"":0.6000,""gz"":[1.9682,1.9815,2.0005,2.0247,2.0532,2.0852,2.1196,2.1554,2.1912,2.2261,2.2588,2.2884,2.3137,2.3342,2.3489,2.3576,2.3599,2.3558,2.3453,2.3288,2.3069,2.2802,2.2496,2.2162,2.1809,2.1450,2.1095,2.0757,2.0446,2.0172,1.9944,1.9770]}"
